t,x,z,z,v_x,v_y,v_z,phi,theta,psi,p,q,r,phi_r,theta_r,psi_r,force_0,force_1,force_2
5691,0.36639,-0.406586,-4.35911,2.00706,-2.27689,0.78877,-0.374286,-0.501577,0,3.63869,2.6445,1.03876,-0.737415,-0.958855,0,-1.03604,0.985562,-12.0428
5716,0.416567,-0.463508,-4.33939,2.12282,-2.3635,0.767057,-0.283318,-0.430547,0,3.88013,3.17583,0.924645,0.377253,0.19644,0,-1.07655,1.07616,-12.2127
5738,0.463269,-0.515505,-4.32252,2.2104,-2.41488,0.732686,-0.197956,-0.357777,0,4.02629,3.60028,0.722153,0.481541,0.330426,0,-1.12851,1.15622,-12.3384
5762,0.514108,-0.571047,-4.30567,2.28393,-2.44379,0.684981,-0.105351,-0.273321,0,2.58807,2.50155,0.26452,-0.0985334,-0.199642,0,-1.16306,1.20647,-12.4576
5777,0.548367,-0.607704,-4.29539,2.31689,-2.44508,0.648196,-0.0665299,-0.235589,0,2.7498,2.83444,0.188854,0.468321,0.396286,0,-1.19036,1.22361,-12.423
5794,0.587754,-0.649271,-4.28437,2.34612,-2.43827,0.605448,-0.0197832,-0.187297,0,2.71635,2.96346,0.0586346,0.408756,0.348283,0,-1.19853,1.22433,-12.4369
5819,0.646407,-0.710227,-4.26924,2.37387,-2.41385,0.54172,0.0481255,-0.113196,0,2.53415,2.94642,-0.141908,0.396281,0.340549,0,-1.19975,1.20963,-12.49
5836,0.686763,-0.751263,-4.26003,2.37693,-2.38342,0.499274,0.0912061,-0.0630483,0,1.35998,1.95477,-0.178783,-0.186414,-0.16276,0,-1.20164,1.1841,-12.4221
5860,0.743809,-0.808465,-4.24804,2.36651,-2.32855,0.441827,0.123846,-0.015938,0,1.38151,2.09868,-0.261249,0.344972,0.35359,0,-1.19229,1.15409,-12.3938
5883,0.795873,-0.859693,-4.23832,2.34461,-2.27065,0.393212,0.154239,0.0305892,0,1.29357,2.05125,-0.318916,0.332544,0.347021,0,-1.17594,1.11097,-12.3142
5904,0.845109,-0.907377,-4.23007,2.31253,-2.20885,0.350872,0.181404,0.074183,0,0.165211,0.996666,-0.182809,-0.150231,-0.101751,0,-1.15451,1.06565,-12.2478
5920,0.88211,-0.942719,-4.22445,2.28042,-2.15752,0.321833,0.184047,0.0903957,0,0.288851,1.16139,-0.216198,0.288417,0.361608,0,-1.1357,1.0347,-12.1389
5955,0.961925,-1.01823,-4.21319,2.20451,-2.04551,0.261957,0.194157,0.131743,0,0.253733,0.949847,-0.186772,0.226007,0.242092,0,-1.10919,0.998814,-12.1038
5970,0.994992,-1.04891,-4.20926,2.16584,-1.99704,0.239984,0.197963,0.146263,0,-0.294565,0.493764,-0.0990442,-0.125703,-0.00363482,0,-1.0714,0.9457,-11.932
5989,1.03614,-1.08686,-4.2047,2.11434,-1.9355,0.213946,0.192366,0.155832,0,-0.189328,0.545353,-0.106221,0.200329,0.26428,0,-1.05118,0.925309,-11.8644
6018,1.09746,-1.14299,-4.1985,2.03364,-1.84463,0.176506,0.186876,0.171944,0,-0.108437,0.477267,-0.0902425,0.186181,0.231744,0,-1.02328,0.897714,-11.7888
6034,1.13,-1.1725,-4.19567,1.98715,-1.79648,0.157883,0.185141,0.179716,0,-0.638755,-0.044408,0.00831697,-0.164091,-0.0724404,0,-0.984667,0.857111,-11.6678
6055,1.17173,-1.21023,-4.19236,1.92501,-1.73437,0.13484,0.171727,0.178767,0,-0.461153,0.0383619,-0.0066533,0.154737,0.211638,0,-0.963703,0.841562,-11.5907
6085,1.22948,-1.26226,-4.18831,1.83765,-1.65131,0.103146,0.157892,0.179935,0,-0.825409,-0.453864,0.0722631,-0.0326994,0.0196033,0,-0.934899,0.818884,-11.4994
6106,1.26807,-1.29694,-4.18614,1.77736,-1.5975,0.082511,0.140559,0.170284,0,-0.480962,-0.152,0.0215067,0.173341,0.242957,0,-0.896795,0.788579,-11.3647
6132,1.31428,-1.33847,-4.184,1.70631,-1.53671,0.0574312,0.128054,0.166292,0,-0.276821,-0.0554727,0.00714256,0.132501,0.180183,0,-0.869593,0.768231,-11.2774
6146,1.33817,-1.35999,-4.1832,1.66927,-1.50643,0.0446885,0.124178,0.165509,0,-0.436738,-0.26321,0.032854,-0.0360005,0.00670891,0,-0.836768,0.74152,-11.183
6171,1.3799,-1.39765,-4.18208,1.60392,-1.45389,0.0228032,0.11326,0.158878,0,-0.196022,-0.110191,0.0125338,0.141852,0.179504,0,-0.820589,0.730971,-11.1227
6212,1.44406,-1.4558,-4.18117,1.50379,-1.37589,-0.0103492,0.105419,0.154442,0,-0.262532,-0.264757,0.0280143,0.0613482,0.100082,0,-0.79066,0.708745,-11.0326
6239,1.48466,-1.49295,-4.18145,1.43919,-1.32685,-0.0301615,0.0983305,0.147254,0,0.0697683,-0.0114703,0.00113153,0.181237,0.200856,0,-0.744518,0.674295,-10.8977
6265,1.52208,-1.52745,-4.18223,1.37999,-1.28237,-0.0479381,0.100144,0.146954,0,0.0863407,-0.0391757,0.0039364,0.117263,0.134469,0,-0.714048,0.651056,-10.8215
6287,1.55106,-1.55438,-4.18324,1.33304,-1.24663,-0.0609285,0.101958,0.146127,0,0.216826,0.0649108,-0.00664118,0.177822,0.189687,0,-0.686133,0.630045,-10.7511
6322,1.59638,-1.59676,-4.18531,1.25834,-1.18887,-0.0803127,0.10933,0.148346,0,0.30493,0.148864,-0.0163405,0.166899,0.182728,0,-0.663704,0.612134,-10.7035
6339,1.61777,-1.61698,-4.18667,1.22141,-1.15928,-0.0885679,0.114514,0.150891,0,0.357531,0.186414,-0.0214407,0.195159,0.197587,0,-0.628056,0.584272,-10.6256
6369,1.65442,-1.65175,-4.18933,1.15616,-1.10599,-0.101863,0.125239,0.156521,0,0.360415,0.202633,-0.0255111,0.17983,0.190197,0,-0.610142,0.568675,-10.5977
6391,1.67985,-1.67609,-4.19157,1.10797,-1.06517,-0.109945,0.133169,0.161014,0,0.379541,0.216868,-0.029052,0.198808,0.199907,0,-0.578769,0.542469,-10.5419
6415,1.70644,-1.70165,-4.19421,1.05503,-1.01926,-0.117509,0.142278,0.166265,0,0.538339,0.386462,-0.0553589,0.267652,0.271899,0,-0.555442,0.521891,-10.5081
6445,1.73809,-1.73223,-4.19774,0.988261,-0.959883,-0.125305,0.158428,0.177977,0,0.435909,0.29795,-0.0476025,0.205035,0.206979,0,-0.529583,0.497639,-10.4804
6463,1.75489,-1.74855,-4.19987,0.949158,-0.924016,-0.128326,0.165838,0.183107,0,0.3748,0.243304,-0.0407231,0.200945,0.199912,0,-0.497278,0.468674,-10.4381
6485,1.77577,-1.76887,-4.20269,0.897961,-0.876389,-0.131398,0.174084,0.188534,0,0.751642,0.631413,-0.111043,0.404594,0.40679,0,-0.478195,0.450536,-10.421
6520,1.8072,-1.79955,-4.20729,0.815718,-0.798625,-0.134782,0.200391,0.210973,0,0.442599,0.361017,-0.0733288,0.221081,0.226014,0,-0.452784,0.423498,-10.4141
6543,1.82515,-1.81712,-4.21025,0.760361,-0.74485,-0.134289,0.210128,0.219077,0,0.75992,0.670742,-0.143054,0.424296,0.421573,0,-0.412757,0.385761,-10.3794
6571,1.84644,-1.83797,-4.21401,0.688617,-0.674462,-0.132425,0.231406,0.23828,0,0.415872,0.358504,-0.0844733,0.22404,0.229131,0,-0.385287,0.356882,-10.3756
6588,1.85746,-1.84876,-4.21613,0.645391,-0.631415,-0.129845,0.23806,0.244173,0,0.665616,0.610935,-0.14825,0.462353,0.467293,0,-0.350102,0.323242,-10.3587
6619,1.87746,-1.86834,-4.22016,0.560649,-0.546608,-0.124015,0.258694,0.263662,0,0.198721,0.180091,-0.0476563,0.20726,0.214631,0,-0.328464,0.299722,-10.3635
6641,1.8898,-1.88036,-4.22288,0.497571,-0.48281,-0.117872,0.263066,0.26776,0,-0.00900875,-0.00867954,0.00233746,0.200042,0.208431,0,-0.286741,0.260165,-10.3524
6665,1.90174,-1.89195,-4.22571,0.428584,-0.412873,-0.11095,0.26285,0.267545,0,0.64373,0.637366,-0.1715,0.533419,0.544903,0,-0.255515,0.230793,-10.3491
6694,1.91417,-1.90392,-4.22893,0.34619,-0.329349,-0.10305,0.281518,0.286686,0,0.16332,0.183643,-0.0531093,0.213063,0.224673,0,-0.221233,0.196258,-10.3545
6708,1.91902,-1.90854,-4.23037,0.304581,-0.286967,-0.0980512,0.283805,0.289362,0,0.524902,0.539182,-0.157268,0.569189,0.585726,0,-0.180601,0.158085,-10.3502
6731,1.92602,-1.91514,-4.23263,0.236092,-0.217238,-0.0898036,0.295877,0.30228,0,0.100463,0.138195,-0.0421254,0.193748,0.209078,0,-0.15998,0.137676,-10.3552
6759,1.9324,-1.921,-4.23505,0.153461,-0.132959,-0.0787521,0.29859,0.306181,0,-0.187893,-0.135444,0.0416886,0.207162,0.22229,0,-0.12609,0.10594,-10.3577
6783,1.93593,-1.92406,-4.23687,0.0830616,-0.0613446,-0.0695617,0.294268,0.302921,0,0.438433,0.47175,-0.142972,0.537085,0.556609,0,-0.0849829,0.067884,-10.3638
6810,1.93817,-1.92572,-4.23874,0.00192419,0.0207757,-0.0600412,0.306106,0.316231,0,-0.0544555,0.00121423,-0.000383743,0.190635,0.209552,0,-0.0502877,0.0353158,-10.3708
6827,1.9382,-1.92536,-4.23976,-0.050537,0.0738961,-0.0532092,0.30518,0.316252,0,-0.47121,-0.392806,0.123742,0.0511544,0.0734546,0,-0.010251,-0.00142461,-10.3736
6843,1.93744,-1.92425,-4.24056,-0.096527,0.120309,-0.0475094,0.298112,0.310075,0,0.376587,0.416998,-0.12813,0.785561,0.807505,0,0.0159457,-0.0256121,-10.3786
6881,1.93387,-1.9198,-4.24232,-0.207363,0.231495,-0.0355218,0.312046,0.326216,0,-0.0326012,0.0148179,-0.00478004,0.255306,0.274903,0,0.0381057,-0.0455928,-10.3812
6902,1.92972,-1.91517,-4.24303,-0.269131,0.293445,-0.0278805,0.311394,0.326527,0,0.457216,0.486248,-0.156506,0.551086,0.57664,0,0.0925062,-0.0948371,-10.3833
6934,1.92111,-1.90578,-4.24392,-0.367291,0.391571,-0.0164082,0.326025,0.342873,0,-0.0834268,-0.0369857,0.0125045,0.224742,0.246643,0,0.122046,-0.120299,-10.385
6950,1.9156,-1.89991,-4.24417,-0.414789,0.439169,-0.0100581,0.324773,0.342287,0,0.264086,0.293614,-0.0988586,0.542683,0.568414,0,0.170238,-0.163416,-10.3908
6978,1.90399,-1.88761,-4.24445,-0.502835,0.527168,0.00108284,0.332168,0.350962,0,-0.230953,-0.180247,0.0621759,0.195509,0.219311,0,0.193023,-0.182791,-10.3938
7002,1.89242,-1.87549,-4.24443,-0.576064,0.600381,0.0106608,0.326856,0.346577,0,-0.708844,-0.635051,0.215292,0.0828173,0.107997,0,0.236653,-0.222373,-10.4049
7033,1.87514,-1.85748,-4.24411,-0.66971,0.693462,0.0212785,0.30559,0.32646,0,0.802956,0.80062,-0.252573,0.703197,0.729233,0,0.274529,-0.260012,-10.4251
7067,1.85237,-1.8339,-4.24338,-0.768875,0.790424,0.0275995,0.332891,0.355004,0,-0.223733,-0.182377,0.0630585,0.148155,0.173901,0,0.317673,-0.292921,-10.4176
7086,1.83853,-1.81967,-4.24289,-0.824947,0.845969,0.0338301,0.328864,0.35153,0,0.51966,0.512554,-0.174912,0.705615,0.728351,0,0.36568,-0.335464,-10.412
7123,1.80883,-1.78922,-4.24167,-0.935309,0.954833,0.0446269,0.347571,0.371027,0,-0.25262,-0.220771,0.0799808,0.20788,0.23335,0,0.39054,-0.352121,-10.403
7139,1.79387,-1.77394,-4.24095,-0.986235,1.00556,0.0509354,0.34353,0.36727,0,0.195536,0.199001,-0.0711852,0.582197,0.607612,0,0.444479,-0.399979,-10.4096
7168,1.76625,-1.74578,-4.23953,-1.074,1.09267,0.0606032,0.349005,0.373188,0,-0.461455,-0.418202,0.152184,0.144086,0.170891,0,0.468461,-0.419098,-10.4114
7191,1.74155,-1.72065,-4.23813,-1.14647,1.16476,0.0686882,0.338391,0.362952,0,-1.06553,-0.989566,0.348256,0.00330259,0.0304617,0,0.512775,-0.461465,-10.4287
7217,1.71174,-1.69037,-4.23635,-1.22553,1.24276,0.0751665,0.310687,0.335676,0,0.62182,0.609401,-0.19567,0.795576,0.823776,0,0.552552,-0.506683,-10.4647
7247,1.6762,-1.65433,-4.23417,-1.30614,1.32064,0.076286,0.32872,0.354238,0,-0.329168,-0.297473,0.101467,0.0946882,0.1218,0,0.587755,-0.53087,-10.448
7263,1.6553,-1.6332,-4.23295,-1.35256,1.36599,0.0787083,0.323453,0.349209,0,0.31044,0.298251,-0.0999816,0.669224,0.690704,0,0.626704,-0.566447,-10.4386
7291,1.61743,-1.59495,-4.23074,-1.43206,1.44332,0.0816631,0.332146,0.358017,0,-0.575297,-0.544116,0.187679,0.0629979,0.0879243,0,0.64719,-0.580413,-10.4254
7322,1.57304,-1.55021,-4.22821,-1.52132,1.53065,0.0863161,0.314312,0.340174,0,0.597751,0.563253,-0.183107,0.606995,0.631137,0,0.688625,-0.624344,-10.4391
7352,1.52892,-1.50582,-4.22571,-1.59932,1.60595,0.0865445,0.331646,0.35735,0,-1.00118,-0.957257,0.329646,-0.129449,-0.106561,0,0.727702,-0.650151,-10.4118
7380,1.48414,-1.46085,-4.22329,-1.67771,1.68268,0.0898276,0.303613,0.329002,0,-1.48933,-1.43643,0.450032,-0.0229061,-0.000903887,0,0.770753,-0.701247,-10.435
7402,1.44891,-1.42551,-4.2214,-1.73066,1.73344,0.0879764,0.272337,0.297391,0,-0.35417,-0.357483,0.0998365,0.576087,0.598106,0,0.815193,-0.755765,-10.4779
7441,1.38141,-1.35791,-4.21797,-1.81689,1.81398,0.07701,0.258525,0.282916,0,-0.895983,-0.884322,0.233852,0.0696603,0.0912081,0,0.843211,-0.786961,-10.4855
7459,1.35053,-1.32707,-4.21666,-1.85135,1.84584,0.071296,0.243293,0.267365,0,-0.178994,-0.212521,0.0527497,0.519006,0.527531,0,0.88634,-0.83141,-10.4617
7486,1.30054,-1.27724,-4.21473,-1.90157,1.89158,0.0603613,0.23846,0.261453,0,-0.588441,-0.614494,0.149375,0.059427,0.0748326,0,0.90343,-0.848419,-10.4469
7506,1.26251,-1.2394,-4.21353,-1.93699,1.92386,0.0523104,0.226691,0.248806,0,0.484037,0.4116,-0.094938,0.66878,0.675021,0,0.928938,-0.875546,-10.4247
7527,1.22183,-1.199,-4.21243,-1.97115,1.95471,0.0430446,0.236856,0.257676,0,-0.180597,-0.241415,0.0582745,-0.00267448,0.00543122,0,0.943185,-0.883096,-10.3753
7549,1.17847,-1.156,-4.21148,-2.00828,1.98892,0.0349988,0.232883,0.252212,0,-0.776126,-0.827718,0.196324,-0.0663463,-0.0608146,0,0.959767,-0.899021,-10.3473
7577,1.12223,-1.10031,-4.2105,-2.05339,2.03067,0.0247578,0.211151,0.228393,0,0.458628,0.379556,-0.0813565,0.534164,0.541539,0,0.982028,-0.928296,-10.3565
7597,1.08117,-1.0597,-4.21001,-2.08043,2.0554,0.0158823,0.220324,0.236157,0,-0.672332,-0.739497,0.165618,-0.271775,-0.274732,0,1.0011,-0.940925,-10.2982
7622,1.02915,-1.00831,-4.20961,-2.11559,2.08826,0.00647726,0.203516,0.217211,0,-1.0437,-1.09909,0.226822,-0.0492431,-0.0460239,0,1.01748,-0.962748,-10.298
7645,0.980496,-0.960281,-4.20946,-2.14316,2.11394,-0.00334806,0.179511,0.1914,0,0.633946,0.547392,-0.099332,0.745061,0.745025,0,1.0391,-0.991992,-10.3093
7666,0.93549,-0.915888,-4.20953,-2.16257,2.13172,-0.0137854,0.192824,0.203083,0,-0.130159,-0.201634,0.039369,-0.0702386,-0.0712098,0,1.04922,-0.995652,-10.2453
7683,0.900889,-0.88178,-4.20975,-2.17893,2.14726,-0.0203734,0.190741,0.199796,0,-0.688288,-0.751056,0.14502,-0.179436,-0.183576,0,1.05841,-1.00456,-10.2106
7722,0.818089,-0.800184,-4.21053,-2.2161,2.1829,-0.0355656,0.164586,0.170728,0,0.912659,0.848667,-0.140954,0.488151,0.489798,0,1.0719,-1.02715,-10.2412
7741,0.775983,-0.758709,-4.2112,-2.22868,2.19504,-0.0441106,0.181927,0.187074,0,1.10572,1.02414,-0.188401,0.430475,0.42086,0,1.08541,-1.03299,-10.1444
7766,0.720266,-0.703833,-4.2123,-2.24899,2.21525,-0.0530457,0.20957,0.213107,0,0.237901,0.17952,-0.0381825,0.0338288,0.0313972,0,1.08447,-1.01999,-10.0541
7787,0.673038,-0.657313,-4.21342,-2.27101,2.23788,-0.0575647,0.214565,0.216961,0,-0.560429,-0.595762,0.129828,-0.127765,-0.131609,0,1.09242,-1.02517,-10.0063
7805,0.632159,-0.617031,-4.21445,-2.29027,2.25793,-0.060761,0.204478,0.205986,0,0.479564,0.42914,-0.0889934,0.691462,0.689438,0,1.10561,-1.04275,-10.0048
7830,0.574903,-0.560583,-4.21597,-2.31409,2.28288,-0.0659846,0.216467,0.216943,0,-0.41163,-0.431618,0.0949181,-0.0656786,-0.0672063,0,1.11176,-1.04331,-9.96216
7860,0.50548,-0.492097,-4.21795,-2.34531,2.316,-0.0701196,0.204118,0.203685,0,-0.960779,-0.959754,0.19867,-0.0406762,-0.0419948,0,1.12645,-1.06375,-9.96192
7875,0.472646,-0.459673,-4.21894,-2.35783,2.3294,-0.0725392,0.190667,0.189963,0,-0.0544903,-0.0678809,0.0131018,0.678527,0.677957,0,1.14494,-1.08853,-9.96511
7918,0.373617,-0.361838,-4.22198,-2.3895,2.36346,-0.0816208,0.188378,0.18706,0,-0.495501,-0.489711,0.093358,0.0758562,0.0752817,0,1.1516,-1.09636,-9.9571
7935,0.335385,-0.324022,-4.22329,-2.40075,2.37569,-0.0846058,0.18045,0.179083,0,-0.158785,-0.157243,0.0286865,0.309635,0.309007,0,1.16837,-1.11714,-9.92824
7962,0.272965,-0.262255,-4.22549,-2.41681,2.39322,-0.0898652,0.176322,0.174927,0,-0.758337,-0.744225,0.1326,-0.0787277,-0.0789599,0,1.17469,-1.12547,-9.92128
7983,0.222212,-0.211997,-4.22737,-2.42869,2.40623,-0.0939165,0.160397,0.159052,0,-1.19936,-1.18008,0.190922,-0.170192,-0.17042,0,1.18604,-1.1436,-9.9301
7998,0.185782,-0.175904,-4.22878,-2.43472,2.41295,-0.0973321,0.142406,0.141121,0,-0.0695161,-0.064032,0.00918071,0.697744,0.697702,0,1.19567,-1.1601,-9.95028
8027,0.11761,-0.108341,-4.23151,-2.44087,2.42018,-0.104806,0.14046,0.13931,0,-0.58836,-0.577802,0.081696,-0.055408,-0.0558305,0,1.19881,-1.16418,-9.93765
8049,0.0663517,-0.0575172,-4.23371,-2.44495,2.42503,-0.109817,0.128104,0.127055,0,-1.04866,-1.03632,0.133488,-0.184637,-0.18541,0,1.20396,-1.17378,-9.93153
8065,0.0272324,-0.0187167,-4.23547,-2.44604,2.42662,-0.113789,0.111326,0.110337,0,-0.0239609,-0.0209391,0.00234074,0.579785,0.578858,0,1.209,-1.18399,-9.9467
8100,-0.0559331,0.0637883,-4.23934,-2.44261,2.42409,-0.122966,0.110511,0.109621,0,-0.493022,-0.488621,0.054219,-0.0309464,-0.0318526,0,1.20946,-1.18491,-9.92923
8116,-0.0925722,0.10015,-4.24118,-2.44094,2.42281,-0.126392,0.103116,0.102247,0,-0.0600392,-0.060419,0.00625233,0.310423,0.308382,0,1.20865,-1.18648,-9.9035
8142,-0.153596,0.16072,-4.24434,-2.43632,2.41876,-0.132066,0.101615,0.100728,0,-0.428479,-0.42792,0.0436333,-0.0550671,-0.0564456,0,1.20793,-1.18633,-9.88975
8169,-0.219376,0.226026,-4.24791,-2.4309,2.41396,-0.137493,0.0900459,0.0891143,0,-0.911655,-0.911011,0.0822553,-0.154465,-0.156171,0,1.20745,-1.18882,-9.88856
8187,-0.260702,0.267064,-4.25024,-2.42552,2.40895,-0.140788,0.0745477,0.0735641,0,-0.158288,-0.162236,0.0121167,0.369105,0.366836,0,1.20711,-1.19187,-9.89646
8205,-0.304361,0.310425,-4.25278,-2.41705,2.40085,-0.144408,0.0716986,0.0706357,0,-0.619835,-0.623352,0.0447702,-0.210359,-0.212537,0,1.20477,-1.19022,-9.88521
8228,-0.357536,0.363244,-4.25595,-2.40612,2.39037,-0.14848,0.0580622,0.0568866,0,0.220927,0.215051,-0.0125004,0.342293,0.34013,0,1.20246,-1.19023,-9.89822
8245,-0.39844,0.40388,-4.25848,-2.3954,2.38,-0.151526,0.061818,0.0605487,0,-0.228339,-0.233711,0.014466,-0.166445,-0.168793,0,1.19636,-1.18383,-9.86624
8268,-0.453534,0.45862,-4.26196,-2.38184,2.36694,-0.155127,0.0565662,0.055163,0,-0.615285,-0.62005,0.0351113,-0.14752,-0.149811,0,1.1917,-1.18009,-9.86125
8297,-0.522607,0.527261,-4.26646,-2.36334,2.3491,-0.159182,0.0387229,0.0371528,0,0.13419,0.128508,-0.00497869,0.204255,0.201874,0,1.18722,-1.17787,-9.88125
8318,-0.572238,0.576592,-4.26981,-2.34634,2.33258,-0.161892,0.0415409,0.0398535,0,-0.60686,-0.612055,0.02544,-0.290004,-0.292645,0,1.17756,-1.16828,-9.84779
8340,-0.621511,0.625576,-4.27321,-2.33007,2.31681,-0.164148,0.0287968,0.0269892,0,-0.00313461,-0.00851487,0.000245269,0.219794,0.217239,0,1.17056,-1.16256,-9.8588
8364,-0.677433,0.68118,-4.27714,-2.30857,2.29591,-0.166502,0.0287216,0.0267848,0,-0.477628,-0.481912,0.0138451,-0.169473,-0.171874,0,1.16242,-1.15468,-9.84147
8381,-0.716678,0.72021,-4.27998,-2.29349,2.28126,-0.16783,0.0206019,0.0185889,0,-0.872335,-0.876069,0.0180513,-0.289432,-0.291845,0,1.15254,-1.14556,-9.84074
8405,-0.771722,0.774961,-4.284,-2.27041,2.25881,-0.169482,-0.000334086,-0.00244124,0,-0.128198,-0.131141,-4.38123e-05,0.173639,0.171327,0,1.14695,-1.14066,-9.87585
8433,-0.835293,0.838207,-4.28875,-2.23794,2.2271,-0.171016,-0.00392364,-0.00611318,0,-0.648394,-0.650307,-0.00255158,-0.209194,-0.211465,0,1.1357,-1.1297,-9.86618
8454,-0.88229,0.884977,-4.29234,-2.21317,2.20289,-0.171749,-0.0175399,-0.0197697,0,-0.388016,-0.388903,-0.00682203,0.0033551,0.0012825,0,1.12044,-1.11449,-9.87688
8471,-0.917701,0.920223,-4.29509,-2.19233,2.18249,-0.172044,-0.0237482,-0.0259931,0,-0.743886,-0.743839,-0.0176681,-0.309802,-0.311712,0,1.10844,-1.10249,-9.87682
8509,-0.998817,1.00097,-4.30145,-2.14226,2.13342,-0.172282,-0.051272,-0.0535229,0,-0.949293,-0.947354,-0.0486153,-0.213163,-0.215206,0,1.0992,-1.09121,-9.92731
8528,-1.03952,1.04151,-4.30473,-2.11188,2.10353,-0.171627,-0.0693085,-0.0715464,0,-0.638829,-0.635781,-0.0441357,-0.0587426,-0.0604345,0,1.07455,-1.06479,-9.94334
8567,-1.12188,1.12355,-4.31142,-2.04324,2.03585,-0.16914,-0.0942228,-0.0964015,0,-0.708764,-0.703806,-0.0665115,-0.20223,-0.204116,0,1.0593,-1.04557,-9.98604
8590,-1.16888,1.17037,-4.31531,-1.99802,1.99111,-0.166483,-0.110524,-0.112661,0,-0.506533,-0.500119,-0.0555016,-0.133874,-0.135063,0,1.02465,-1.00832,-10.0012
8618,-1.22282,1.22413,-4.31981,-1.94131,1.93488,-0.16241,-0.124201,-0.126247,0,-0.322873,-0.317435,-0.0396296,-0.133678,-0.13535,0,1.00154,-0.982531,-10.0208
8654,-1.29271,1.29379,-4.32565,-1.86205,1.85611,-0.155873,-0.135824,-0.137764,0,-0.705024,-0.695991,-0.0951181,-0.288471,-0.290096,0,0.972612,-0.951371,-10.0367
8673,-1.32809,1.32905,-4.32861,-1.81888,1.81312,-0.151963,-0.14922,-0.15111,0,-0.755571,-0.745318,-0.112049,-0.289332,-0.291171,0,0.932148,-0.908359,-10.0558
8696,-1.36811,1.36894,-4.33196,-1.76659,1.76093,-0.146719,-0.165842,-0.167692,0,-0.40409,-0.397707,-0.066568,-0.125458,-0.127478,0,0.909366,-0.88143,-10.0837
8724,-1.4158,1.41649,-4.33592,-1.6989,1.69319,-0.139127,-0.176753,-0.178579,0,-0.479945,-0.473367,-0.0845512,-0.266673,-0.269023,0,0.882279,-0.851854,-10.1022
8744,-1.44808,1.44866,-4.33856,-1.64995,1.64412,-0.133367,-0.185872,-0.187715,0,-0.502821,-0.496791,-0.0934177,-0.275183,-0.278102,0,0.847509,-0.815349,-10.1199
8763,-1.47778,1.47825,-4.34096,-1.60247,1.59644,-0.127547,-0.194922,-0.196814,0,-0.293939,-0.292823,-0.0578118,-0.160334,-0.163692,0,0.822088,-0.787911,-10.1375
8783,-1.50823,1.50858,-4.34339,-1.55118,1.54486,-0.121009,-0.200507,-0.202485,0,-0.303235,-0.303553,-0.0616935,-0.252724,-0.256479,0,0.797691,-0.762578,-10.1501
8809,-1.54856,1.54875,-4.34653,-1.48025,1.47348,-0.111896,-0.208391,-0.210539,0,-0.238355,-0.241419,-0.0510508,-0.230136,-0.234011,0,0.77111,-0.734427,-10.1673
8826,-1.57224,1.57233,-4.34832,-1.43594,1.42884,-0.10613,-0.212205,-0.214487,0,-0.244808,-0.250248,-0.0539155,-0.255329,-0.260725,0,0.735076,-0.698548,-10.1804
8856,-1.61532,1.61519,-4.35151,-1.35238,1.34462,-0.0952731,-0.219549,-0.222167,0,-0.274191,-0.279131,-0.062287,-0.266065,-0.270568,0,0.712019,-0.674088,-10.1961
8889,-1.65995,1.65956,-4.35465,-1.25938,1.25085,-0.0831963,-0.228598,-0.231605,0,-0.211834,-0.225755,-0.0525252,-0.250008,-0.257219,0,0.669069,-0.630154,-10.218
8916,-1.69395,1.69334,-4.3569,-1.1821,1.17286,-0.0730809,-0.234317,-0.237863,0,-0.144922,-0.160105,-0.0382174,-0.241945,-0.248444,0,0.621763,-0.583273,-10.2367
8936,-1.7176,1.71679,-4.35836,-1.1244,1.11465,-0.0655976,-0.237216,-0.241155,0,-0.299843,-0.314258,-0.0759774,-0.337864,-0.346846,0,0.582673,-0.545177,-10.2506
8951,-1.73334,1.7324,-4.35928,-1.08393,1.07386,-0.0604519,-0.241413,-0.245681,0,-0.213866,-0.23069,-0.0567994,-0.229775,-0.238114,0,0.553294,-0.51608,-10.2633
8972,-1.75502,1.75388,-4.36049,-1.02567,1.01511,-0.0529848,-0.245691,-0.250433,0,-0.107324,-0.126585,-0.0317421,-0.226638,-0.234908,0,0.532551,-0.495259,-10.2733
8995,-1.77758,1.77621,-4.36165,-0.961188,0.950115,-0.0447704,-0.248052,-0.253304,0,-0.00821776,-0.0298854,-0.007569,-0.219961,-0.228617,0,0.503109,-0.466763,-10.2839
9016,-1.7968,1.79521,-4.36255,-0.902597,0.891114,-0.0375297,-0.248216,-0.253921,0,0.117052,0.0899646,0.0228009,-0.186896,-0.197034,0,0.470807,-0.436162,-10.2935
9035,-1.81395,1.81214,-4.36326,-0.847295,0.835505,-0.031023,-0.245992,-0.252157,0,-0.360328,-0.372593,-0.0935495,-0.4784,-0.48825,0,0.441708,-0.40915,-10.2999
9063,-1.83683,1.8347,-4.3641,-0.769756,0.757705,-0.0225656,-0.255721,-0.26253,0,-0.143213,-0.160538,-0.0419718,-0.230438,-0.240482,0,0.413158,-0.380147,-10.3147
9078,-1.84838,1.84607,-4.36444,-0.725793,0.71355,-0.0175084,-0.257869,-0.265019,0,-0.0182949,-0.0394409,-0.0104022,-0.19822,-0.208968,0,0.374397,-0.343394,-10.3236
